season,date,game_pk,pitcher_id,lineup_ids,actual_k,exp_k,p_k_≥6.5
2025,2025-06-13,777538,676428,"650402,663330,682985,679529,690993,672761,700242,656716,668670",1,6.912,0.5305
2025,2025-06-13,777528,671737,"666139,664040,650490,666018,670764,663968,676609,670224,643376",5,7.0135,0.549
2025,2025-06-13,777528,605280,"596019,607043,665742,624413,643446,516782,682668,677595,682626",3,7.0115,0.5455
2025,2025-06-13,777537,642232,"502671,700250,592450,641355,683011,691176,622569,669224,672724",3,6.9465,0.5465
2025,2025-06-13,777537,676979,"680776,646240,691785,665966,701350,596115,647351,678882,666152",7,6.9175,0.539
2025,2025-06-13,777535,608566,"687597,642731,696100,641857,686668,571657,606115,669374,671289",7,6.975,0.538
2025,2025-06-13,777535,693821,"660670,642201,663586,621566,542303,645277,669221,671739,669397",2,6.9525,0.5475
2025,2025-06-13,777524,605288,"643565,805367,643217,678246,700337,673357,596103,572191,681962",2,6.8545,0.5355
2025,2025-06-13,777524,542888,"669701,694671,608369,543760,664059,669394,673962,666969,641680",5,6.8785,0.534
2025,2025-06-13,777529,622663,"671732,805779,667670,691016,691777,701762,642851,649966,672016",1,6.821,0.514
2025,2025-06-13,777529,608379,"671221,677951,672580,686469,521692,695506,679845,670231,664728",5,6.977,0.5555
2025,2025-06-13,777527,663978,"665019,680777,681146,664034,663616,650489,670242,686797,664056",1,6.8625,0.5195
2025,2025-06-13,777527,676467,"665161,673237,663967,572233,676694,701358,694376,643289,663898",5,6.911,0.5385
2025,2025-06-13,777525,607200,"663457,691026,671056,575929,676475,571448,669357,686780,687363",5,6.911,0.5455
2025,2025-06-13,777525,642547,"686217,694192,661388,592885,656555,686555,668930,702332,687401",6,6.9705,0.537
2025,2025-06-13,777521,663568,"665487,650333,592518,701538,657757,593428,630105,553869,642180",5,6.902,0.52
2025,2025-06-13,777521,669194,"682998,606466,672695,647304,553993,694374,656976,672515,677950",3,6.815,0.5185
2025,2025-06-13,777520,668909,"680757,700932,608070,467793,682177,657041,666310,672356,666134",1,6.9745,0.5485
2025,2025-06-13,777520,622491,"641487,677594,663728,593871,668227,642133,686527,810938,702284",7,6.91,0.5265
2025,2025-06-13,777522,657277,"808982,642715,671218,642086,527038,669477,573262,666149,668800",4,6.9335,0.5425
2025,2025-06-13,777522,808967,"660271,605141,518692,669257,606192,571970,681624,624424,669242",4,6.8735,0.5275
2025,2025-06-14,777514,806188,"660821,682663,689414,672640,669065,676572,667472,681393,691594",0,6.9555,0.5505
2025,2025-06-14,777514,592866,"682928,642708,695578,663993,669743,605137,696285,690987,660688",3,6.9085,0.531
2025,2025-06-14,777517,663903,"641658,669289,682829,663886,666181,687952,624431,641584,680574",4,6.9055,0.539
2025,2025-06-14,777517,656427,"678009,663330,681481,682985,693307,690993,672761,595879,700242",5,6.8865,0.5305
2025,2025-06-14,777513,681347,"665833,457705,668804,693304,663647,680779,669707,502054,643396",8,6.933,0.545
2025,2025-06-14,777513,571510,"664023,663656,673548,691718,621020,683737,608348,663538,807713",3,6.856,0.5265
2025,2025-06-14,777519,542881,"687263,694384,545361,621493,681351,666176,624585,650859,695681",4,6.9215,0.534
2025,2025-06-14,777519,608372,"702616,668939,683002,676059,657656,656775,676679,666185,691723",4,6.938,0.5355
2025,2025-06-14,777509,670102,"666182,665489,672386,543807,676391,676914,664702,682729,623168",4,6.934,0.5385
2025,2025-06-14,777509,650911,"607208,656941,664761,592206,596146,592663,681082,805249,669016",5,6.9645,0.5575
2025,2025-06-14,777508,678024,"643565,805367,641302,678246,691019,673357,681962,681460,596103",4,6.888,0.533
2025,2025-06-14,777508,594798,"669701,694671,694497,543760,669394,673962,666969,641680,664059",6,6.9845,0.5485
2025,2025-06-14,777511,682052,"671732,805779,667670,691016,691777,701762,649966,680862,672016",9,6.8955,0.537
2025,2025-06-14,777511,547179,"672580,677951,686469,521692,592192,679845,695506,666023,671221",4,6.811,0.5215
2025,2025-06-14,777518,656876,"666139,664040,650490,666018,676609,663968,642136,670224,670764",3,6.8635,0.5345
2025,2025-06-14,777518,656731,"596019,607043,665742,624413,643446,516782,683146,620443,677595",5,6.951,0.5395
2025,2025-06-14,777510,657746,"664056,663616,650489,670242,621043,686797,664034,665019,543877",7,6.8865,0.529
2025,2025-06-14,777510,686613,"665161,673237,514888,572233,605170,676694,701358,669450,641645",12,6.922,0.532
2025,2025-06-14,777523,801403,"656541,642731,696100,641857,686668,687597,690022,571657,671289",4,6.909,0.533
2025,2025-06-14,777523,675911,"660670,657077,663586,621566,542303,686948,645277,671739,669397",13,6.914,0.537
2025,2025-06-14,777512,669467,"691026,671056,663457,575929,571448,669357,691023,686780,687363",7,6.923,0.5325
2025,2025-06-14,777512,500779,"686217,694192,661388,592885,656555,686555,668930,702332,655316",4,6.9595,0.5465
2025,2025-06-14,777515,686701,"665487,650333,592518,663604,593428,642180,630105,669134,553869",8,7.066,0.5525
2025,2025-06-14,777515,668678,"682998,606466,672695,647304,553993,666971,656976,672515,677950",6,6.8945,0.5395
2025,2025-06-14,777516,607074,"663757,592450,700250,502671,665862,683011,691176,669224,518934",4,6.9505,0.5415
2025,2025-06-14,777516,690928,"701350,646240,663853,665966,680776,596115,678882,691785,666152",5,6.974,0.55
2025,2025-06-14,777507,676440,"680757,700932,608070,467793,682177,666310,666134,657041,682657",3,6.8155,0.527
2025,2025-06-14,777507,669923,"641487,677594,663728,593871,668227,642133,664238,670156,702284",5,6.854,0.5295
2025,2025-06-14,777506,694738,"808982,669288,683766,527038,642086,669477,666464,666149,668800",0,6.9325,0.544
2025,2025-06-14,777506,477132,"669242,687221,571771,669257,500743,571970,681624,607455,808975",5,6.9845,0.549
2025,2025-06-15,777505,489119,"670770,680574,682829,663886,687952,666181,641658,669289,668715",5,6.9485,0.5535
2025,2025-06-15,777505,663947,"681481,650402,682985,693307,679529,656716,672761,595879,690993",1,6.945,0.534
2025,2025-06-15,777501,579328,"687263,694384,545361,621493,624585,518595,650859,666176,695681",10,6.8905,0.553
2025,2025-06-15,777501,656240,"676059,602104,683002,657656,596142,656775,691723,666185,676679",1,6.9695,0.548
2025,2025-06-15,777499,621244,"666182,665489,680718,672386,665926,676391,702176,683770,682729",5,6.896,0.5215
2025,2025-06-15,777499,554430,"607208,679032,664761,592206,624641,665561,642215,805249,669016",9,6.8605,0.527
2025,2025-06-15,777504,596295,"687597,671289,696100,641857,642731,686668,606115,690022,690924",4,6.858,0.5165
2025,2025-06-15,777504,656550,"640492,663586,621566,542303,645277,669221,671739,657077,669397",15,6.93,0.5375
2025,2025-06-15,777503,691587,"669364,682663,672640,676572,669065,667472,691594,660821,663743",0,6.883,0.524
2025,2025-06-15,777503,669022,"669743,695578,682928,671277,605137,663993,690987,660688,677588",5,6.83,0.511
2025,2025-06-15,777500,608331,"663757,518934,592450,641355,665862,683011,691176,641555,502671",9,6.8925,0.512
2025,2025-06-15,777500,678394,"701350,646240,691785,596115,647351,680776,678882,657136,666152",8,6.984,0.5565
2025,2025-06-15,777502,669358,"666139,664040,691406,666018,663968,676609,670224,643376,670764",6,6.8235,0.5105
2025,2025-06-15,777502,656288,"620443,607043,665742,624413,643446,621438,677595,682626,682668",2,6.912,0.525
2025,2025-06-15,777496,605488,"671732,805779,667670,642851,691777,701762,680474,668709,672016",2,6.9235,0.553
2025,2025-06-15,777496,702070,"672580,677951,608032,521692,671221,679845,695506,686475,670231",7,6.9285,0.5355
2025,2025-06-15,777494,680573,"680777,621043,650489,664034,680577,681146,664056,686797,543877",4,6.895,0.5415
2025,2025-06-15,777494,687888,"665161,673237,514888,605170,676694,701358,669450,643289,641645",9,6.913,0.5315
2025,2025-06-15,777492,571945,"680977,671056,676475,575929,663457,669357,691023,687363,691026",7,6.9145,0.547
2025,2025-06-15,777492,682990,"686217,694192,661388,592885,656555,668930,702332,682183,687401",3,6.934,0.527
2025,2025-06-15,777497,656605,"665833,668804,693304,687462,672744,624428,663647,680779,643396",3,6.9205,0.537
2025,2025-06-15,777497,607067,"664023,691718,673548,683737,621020,663538,660644,663656,542932",4,6.959,0.542
2025,2025-06-15,777493,650644,"643565,805367,673357,678246,691019,700337,676116,681460,668942",4,6.7995,0.5245
2025,2025-06-15,777493,677958,"664059,694671,608369,543760,694497,669394,666969,543309,677649",6,6.8355,0.518
2025,2025-06-15,777491,601713,"665487,650333,592518,642180,593428,630105,578428,663604,553869",9,7.0605,0.553
2025,2025-06-15,777491,518876,"682998,606466,672695,647304,553993,666971,694374,545341,645444",7,6.854,0.5355
2025,2025-06-15,777495,682847,"671286,700932,608070,467793,682177,657041,666134,682657,595978",5,6.9325,0.537
2025,2025-06-15,777495,676106,"641487,677594,663728,593871,668227,642133,641598,686527,670156",4,6.831,0.5195
2025,2025-06-15,777498,663546,"808982,642715,671218,666464,527038,666149,573262,668800,683766",5,6.965,0.543
2025,2025-06-15,777498,669160,"660271,605141,518692,606192,681624,571771,571970,687221,669242",3,6.8715,0.522
2025,2025-06-16,777483,690953,"607208,656941,664761,679032,596146,805249,681082,665561,669016",3,6.868,0.54
2025,2025-06-16,777483,645261,"669364,691594,672640,682663,669065,676572,689414,681393,681715",5,6.955,0.5465
2025,2025-06-16,777488,687223,"687597,671289,696100,641857,656541,686668,606115,669911,690022",2,7.0225,0.542
2025,2025-06-16,777488,663623,"669743,695578,682928,663993,671277,691781,605137,695734,696285",5,6.938,0.54
2025,2025-06-16,777487,667755,"687263,694384,545361,621493,624585,518595,666176,650859,695681",6,6.9535,0.54
2025,2025-06-16,777487,657376,"663757,502671,592450,641355,691176,665862,683011,641555,518934",3,6.9825,0.543
2025,2025-06-16,777484,621107,"702616,668939,683002,676059,656811,602104,656775,681297,666185",2,7.013,0.551
2025,2025-06-16,777484,686752,"666139,664040,650490,666018,691406,663968,676609,643376,670224",11,6.8635,0.526
2025,2025-06-16,777486,608337,"680776,647351,701350,665966,691785,596115,666152,678882,692225",10,6.942,0.5315
2025,2025-06-16,777486,669302,"641487,677594,663728,593871,668227,664238,456781,810938,702284",10,6.85,0.5285
2025,2025-06-16,777485,687473,"665161,670623,514888,572233,676694,701358,605170,643289,641645",8,6.8915,0.5415
2025,2025-06-16,777485,687765,"671732,805779,691016,667670,701762,691777,668709,680862,680474",2,6.9685,0.5375
2025,2025-06-16,777490,656302,"665487,650333,592518,657757,593428,630105,578428,642180,553869",9,6.8025,0.5205
2025,2025-06-16,777490,660271,"660271,605141,518692,606192,669257,571970,681624,571771,669242",0,6.916,0.5255
2025,2025-06-17,777481,666200,"607208,656941,664761,596146,592663,681082,805249,669016,679032",4,6.8325,0.518
2025,2025-06-17,777481,615698,"669364,682663,672640,660821,676572,681393,663743,669065,691594",2,6.8665,0.5345
2025,2025-06-17,777475,663559,"665833,457705,672744,687462,693304,663698,624428,663647,643396",4,6.873,0.5195
2025,2025-06-17,777475,663554,"650402,681481,682985,679529,672761,656716,693307,595879,678009",4,6.952,0.546
2025,2025-06-17,777480,622608,"666160,671289,696100,641857,606115,686668,669911,656541,690022",0,6.9605,0.5355
2025,2025-06-17,777480,647336,"682928,695578,671277,663993,691781,605137,695734,660688,696285",9,6.967,0.5345
2025,2025-06-17,777476,543294,"687263,694384,545361,621493,624585,681351,650859,666176,695681",9,6.8975,0.542
2025,2025-06-17,777476,701542,"691176,592450,641355,519317,665862,502671,669224,683011,518934",11,6.8605,0.529
2025,2025-06-17,777479,694297,"682998,606466,672695,647304,553993,666971,545341,677950,645444",3,6.9735,0.541
2025,2025-06-17,777479,605135,"666182,680718,665489,672386,543807,665926,676391,683770,676914",5,6.951,0.532
2025,2025-06-17,777478,701581,"621439,543877,650489,621043,665019,686797,663616,664056,670242",4,6.8675,0.525
2025,2025-06-17,777478,671096,"670770,666158,682829,663886,669289,666181,668715,641584,680574",5,6.8925,0.5305
2025,2025-06-17,777489,656849,"596019,607043,665742,624413,682668,676724,682626,677595,621438",3,6.9355,0.541
2025,2025-06-17,777489,680885,"660670,657077,621566,663586,656413,645277,669221,671739,663897",8,6.887,0.5335
2025,2025-06-17,777477,665152,"702616,668939,683002,676059,602104,657656,656775,681297,666185",4,6.861,0.5215
2025,2025-06-17,777477,641793,"666139,664040,650490,666018,691406,663968,643376,670764,666624",3,6.9715,0.5345
2025,2025-06-17,777467,669461,"676480,691026,671056,691023,676475,669357,663457,686780,687363",4,6.92,0.5335
2025,2025-06-17,777467,681343,"805367,596103,678246,700337,673357,676116,672820,572191,681962",2,6.96,0.5535
2025,2025-06-17,777468,607625,"663697,677951,672580,686469,521692,695506,671221,670231,664728",9,6.863,0.5245
2025,2025-06-17,777468,683004,"664059,694671,608369,543760,666969,696030,669394,641680,677649",4,6.964,0.555
2025,2025-06-17,777482,694477,"686217,694192,661388,592885,656555,686555,668930,702332,687401",5,6.954,0.54
2025,2025-06-17,777482,676962,"664023,663656,673548,691718,621020,683737,608348,663538,807713",5,6.9905,0.558
2025,2025-06-17,777473,621111,"681987,647351,701350,665966,691785,692225,666152,608701,678882",2,6.9235,0.5375
2025,2025-06-17,777473,693433,"641487,670156,663728,593871,664238,642133,686527,810938,702284",6,6.8115,0.517
2025,2025-06-17,777472,677944,"680757,657041,608070,700932,467793,672356,682177,682657,595978",6,7.019,0.5385
2025,2025-06-17,777472,592662,"808982,642715,646240,671218,642086,669477,573262,683766,682515",5,6.8715,0.5305
2025,2025-06-17,777469,669920,"641645,670623,663967,673237,572233,676694,701358,643289,669450",4,6.9195,0.5385
2025,2025-06-17,777469,676664,"671732,680474,691016,667670,701762,570482,642851,649966,672016",0,6.968,0.5385
2025,2025-06-17,777471,681190,"665487,650333,592518,657757,593428,630105,642180,669369,553869",2,7.086,0.558
2025,2025-06-17,777471,676263,"660271,605141,518692,669257,606192,571970,681624,571771,669242",2,6.968,0.537
2025,2025-06-18,777453,676979,"680776,647351,701350,663853,691785,596115,666152,678882,657136",8,6.896,0.533
2025,2025-06-18,777453,622491,"664238,677594,663728,593871,668227,686527,456781,810938,670156",5,6.995,0.562
2025,2025-06-18,777465,624133,"607208,656941,664761,592206,596146,592663,681082,624641,669016",8,6.8895,0.517
2025,2025-06-18,777465,800049,"669364,682663,672640,681715,676572,667472,681393,676466,663743",5,6.9405,0.5345
2025,2025-06-18,777461,608566,"671289,641857,687597,669911,686668,606115,656541,690022,690924",2,7.0015,0.5335
2025,2025-06-18,777461,680730,"682928,695578,671277,663993,691781,605137,695734,660688,669743",8,6.83,0.5155
2025,2025-06-18,777466,686799,"687263,694384,545361,621493,681351,650859,666176,664774,695681",8,7.035,0.5465
2025,2025-06-18,777466,642232,"663757,592450,641355,502671,665862,641555,683011,691176,518934",3,6.935,0.536
2025,2025-06-18,777462,593958,"606466,677950,666971,553993,647304,545341,672695,694374,645444",4,7.002,0.5425
2025,2025-06-18,777462,641778,"666182,680718,665489,672386,543807,676391,665926,702176,623168",8,6.835,0.5085
2025,2025-06-18,777470,621112,"596019,516782,665742,624413,607043,620443,621438,643446,677595",2,6.973,0.5455
2025,2025-06-18,777470,519242,"660670,657077,663586,621566,542303,686948,645277,671739,669397",7,6.9005,0.526
2025,2025-06-18,777463,669432,"702616,676059,683002,657656,656811,596142,681297,668939,656775",4,6.942,0.5485
2025,2025-06-18,777463,671737,"650490,664040,670224,666139,666018,663968,676609,643376,670764",2,6.891,0.5305
2025,2025-06-18,777460,663460,"663697,677951,672580,686469,521692,670231,671221,666023,664728",6,6.909,0.5395
2025,2025-06-18,777460,571578,"664059,694671,608369,543760,666969,673962,669394,543309,694497",4,6.9035,0.547
2025,2025-06-18,777454,671106,"680757,700932,608070,467793,657041,682177,666134,672356,666310",4,6.881,0.525
2025,2025-06-18,777454,434378,"671218,642715,646240,527038,669477,808982,642086,573262,672275",6,6.9435,0.553
2025,2025-06-18,777456,664285,"665161,669450,641645,673237,572233,701358,694376,676694,643289",3,7.011,0.5575
2025,2025-06-18,777456,622663,"680474,805779,667670,649966,691777,701762,668709,642851,672016",5,6.8645,0.526
2025,2025-06-18,777457,663568,"665487,650333,592518,663604,630105,593428,578428,553869,669369",3,6.8875,0.523
2025,2025-06-18,777457,686218,"660271,605141,518692,606192,571970,681624,669242,669257,687221",6,6.9585,0.5325
2025,2025-06-19,777452,663978,"621439,664056,650489,663616,621043,664034,686797,680777,665019",3,6.9145,0.527
2025,2025-06-19,777452,607259,"670770,656582,682829,663886,668715,666181,687952,669289,680574",4,6.8495,0.528
2025,2025-06-19,777445,801403,"687597,671289,696100,641857,669911,686668,656541,606115,690022",2,6.9085,0.53
2025,2025-06-19,777445,592866,"682928,695578,671277,663993,691781,669743,642708,656180,696285",6,6.8815,0.526
2025,2025-06-19,777449,542881,"687263,694384,545361,621493,518595,666176,664774,650859,695681",4,6.91,0.5235
2025,2025-06-19,777449,607074,"502671,641355,592450,691176,665862,683011,669224,518934,663757",7,6.8965,0.534
2025,2025-06-19,777451,571760,"693304,457705,663698,672744,663647,669261,669707,502054,695257",2,6.9275,0.543
2025,2025-06-19,777451,669373,"700242,690993,682985,679529,672761,656716,693307,595879,678009",6,6.9315,0.5225
2025,2025-06-19,777464,694973,"665833,502054,663647,693304,672744,669707,695257,680779,643396",9,6.8755,0.5285
2025,2025-06-19,777464,663947,"690993,650402,681481,682985,679529,672761,656716,668670,700242",1,6.8455,0.5205
